Power,Time
0,0.04698324203491211
1,0.01872086524963379
2,0.02100515365600586
3,0.02105998992919922
4,0.020896196365356445
5,0.025816917419433594
6,0.02391791343688965
7,0.024521350860595703
8,0.024055004119873047
9,0.03835296630859375
10,0.029313087463378906
11,0.028489112854003906
12,0.028834104537963867
13,0.030014991760253906
14,0.029767274856567383
15,0.03436589241027832
16,0.03186607360839844
