Power,Time
0,0.011683940887451172
1,0.009955167770385742
2,0.00905609130859375
3,0.008893966674804688
4,0.009181976318359375
5,0.010262012481689453
6,0.009826898574829102
7,0.01081085205078125
8,0.011919736862182617
